"Event ID","Event Name","Category","Topic","Code","Attendees","Waitlisted","Starts On","Status","Ends On",
"6463","Yoga: Wednesday Continuing (Spring 2016)","Weekly Classes","","1416-18","12","0","05/25/2016","INACTIVE","05/25/2016",
"6499","Imaginary Lands -- Create a World! (Spring 2016)","Weekly Classes","","2016-12","2","0","05/23/2016","INACTIVE","05/23/2016",
"6738","TriBeCaStan: In Concert!","","","","37","0","05/22/2016","INACTIVE","05/22/2016",
"6543","Photography Workshop - Backgrounds & Composition","Workshops - All Ages","","2016-16","0","0","05/21/2016","INACTIVE","05/21/2016",
"7291","Main St. Art Banner Project Exhibit Opening","","","","0","0","05/20/2016","INACTIVE","05/20/2016",
"6217","Hubbard Hall Youth Chorale Spring Sing","Performances","","7016-22","63","0","05/20/2016","INACTIVE","05/20/2016",
"6483","Youth Chorale (Spring 2016)","Weekly Classes","","1216-04","15","0","05/18/2016","INACTIVE","05/18/2016",
"6493","Women's Chorale (Spring 2016)","Weekly Classes","","1216-07","11","0","05/16/2016","INACTIVE","05/16/2016",
"6232","Rites of Spring Gala 2016","Fundraising Events","","7016-21","94","0","05/14/2016","INACTIVE","05/14/2016",
"6665","Kids' Pajama Party 2016 (During the Rites of Spring Gala)","Fundraising Events","","7016-21","9","0","05/14/2016","INACTIVE","05/14/2016",
"6453","Women's Karate & Self-Defense (Spring 2016)","Weekly Classes","","1116-18","0","0","05/11/2016","INACTIVE","05/11/2016",
"6207","The Crucible (Sun 05/08 @ 2pm)","Performances","","3016-08","42","0","05/08/2016","INACTIVE","05/08/2016",
"5897","The Crucible (Sat 05/07 @ 8pm)","Performances","","3016-08","50","0","05/07/2016","INACTIVE","05/07/2016",
"6052","The Crucible (Sat 05/07 @ 2pm)","Performances","","3016-08","33","0","05/07/2016","INACTIVE","05/07/2016",
"6538","Photography Workshop - Master the Light","Workshops - All Ages","","2016-15","0","0","05/07/2016","INACTIVE","05/07/2016",
"6423","Foil Fencing, Continuing (Spring 2016)","Weekly Classes","","1116-16","0","0","05/07/2016","INACTIVE","05/07/2016",
"6418","Foil Fencing, Beginner (Spring 2016)","Weekly Classes","","1116-17","7","0","05/07/2016","INACTIVE","05/07/2016",
"5742","The Crucible (Fri 05/06 @ 8pm)","Performances","","3016-08","63","0","05/06/2016","INACTIVE","05/06/2016",
"3507","Opera Conservatory Template - With Passes","Opera Performances","","","0","0","05/03/2016","INACTIVE","05/03/2016",
"6509","CANCELLED Paradise in Paint: Plein Air and Interior Watercolor in Cambridge (Spring 2016)","Weekly Classes","","1316-11","0","0","05/02/2016","INACTIVE","05/02/2016",
"6157","The Crucible (Sun 05/01 @ 2pm)","Performances","","3016-08","48","0","05/01/2016","INACTIVE","05/01/2016",
"6593","Community Dance May 1","Fundraising Events","","7016-18","0","0","05/01/2016","INACTIVE","05/01/2016",
"5847","The Crucible (Sat 04/30 @ 8pm)","Performances","","3016-08","41","0","04/30/2016","INACTIVE","04/30/2016",
"6002","The Crucible (Sat 04/30 @ 2pm)","Performances","","3016-08","26","0","04/30/2016","INACTIVE","04/30/2016",
"6712","Annual Hubbard Hall Perennial Sale","Home & Garden","","","0","0","04/30/2016","INACTIVE","04/30/2016",
"5692","The Crucible (Fri 04/29 @ 8pm)","Performances","","3016-08","41","0","04/29/2016","INACTIVE","04/29/2016",
"6107","The Crucible (Sun 4/24 @ 2pm)","Performances","","3016-08","10","0","04/24/2016","INACTIVE","04/24/2016",
"5797","The Crucible (Sat 04/23 @ 8pm)","Performances","","3016-08","48","0","04/23/2016","INACTIVE","04/23/2016",
"5952","The Crucible (Sat 04/23 @ 2pm)","Performances","","3016-08","19","0","04/23/2016","INACTIVE","04/23/2016",
"6532","POSTPONED--The Restorative Practice of Continuum Movement","Workshops - All Ages","","2016-13","0","0","04/23/2016","INACTIVE","04/23/2016",
"6711","Dance Mob 2016!","Performances","","","1","0","04/23/2016","INACTIVE","04/23/2016",
"5642","The Crucible (Fri 04/22 @ 8pm)","Performances","","3016-08","35","0","04/22/2016","INACTIVE","04/22/2016",
"6651","Dance Mob Workshops, Morning Session (Spring 2016)","Workshops - All Ages","","1016-45","13","0","04/20/2016","INACTIVE","04/20/2016",
"6348","Dance Mob Workshops, ages 10 to adult (Spring 2016)","Workshops - All Ages","","1016-31","24","0","04/20/2016","INACTIVE","04/20/2016",
"6057","The Crucible (Sun 04/17@ 2pm)","Performances","","3016-08","16","0","04/17/2016","INACTIVE","04/17/2016",
"5902","The Crucible PREVIEW PERFORMANCE (Sat 04/16 @ 2pm)","Performances","","3016-08","2","0","04/16/2016","INACTIVE","04/16/2016",
"5747","The Crucible OPENING NIGHT (Sat 4/16 @ 8pm)","Performances","","3016-08","60","0","04/16/2016","INACTIVE","04/16/2016",
"6657","The Crucible -  Opening Night Dinner NOW ON SATURDAY!","Dinners","","7016-09","24","0","04/16/2016","INACTIVE","04/15/2016",
"5592","TO BE DELETED The Crucible - Friday Night Invited Dress","Performances","","3016-08","1","0","04/15/2016","INACTIVE","04/15/2016",
"6212","TO BE DELETED The Crucible -  Opening Night Dinner MOVED","Dinners","","7016-09","0","0","04/15/2016","INACTIVE","04/15/2016",
"6537","Adirondack Pack Baskets (Spring 2016)","Workshops - All Ages","","2016-17","3","0","04/09/2016","INACTIVE","04/09/2016",
"6660","Film Forum Screening: Lonely Are the Brave","Exhibits, Films & Lectures","","6016-12","1","0","04/02/2016","INACTIVE","04/02/2016",
"6531","CANCELLED Taking Better Pictures: Part Two (Spring 2016)","Weekly Classes","","1316-17","0","0","04/02/2016","INACTIVE","04/02/2016",
"6666","SOLD OUT! Twyla Tharp Dance and Pathways to Dance at Hubbard Hall","Workshops - All Ages","","1016-46","43","0","04/01/2016","INACTIVE","04/01/2016",
"6368","Bollywood Dance (Spring 2016)","Weekly Classes","","1016-35","8","0","03/31/2016","INACTIVE","03/31/2016",
"6294","HHOT Opera Auditions--NYC March 26","Auditions","","4017-01","0","0","03/26/2016","INACTIVE","03/26/2016",
"6289","HHOT Opera Auditions--NYC March 25","Auditions","","4017-01","0","0","03/25/2016","INACTIVE","03/25/2016",
"6504","Skulls & Shadows II Trois Crayon (Spring 2016)","Weekly Classes","","1316-10","5","0","03/21/2016","INACTIVE","03/21/2016",
"6519","Color for the Daring Young Artist Ages 9-12","Weekly Classes","","1316-13","5","0","03/21/2016","INACTIVE","03/21/2016",
"6514","Art Adventures, K-2 (Spring 2016)","Weekly Classes","","1316-12","7","0","03/21/2016","INACTIVE","03/21/2016",
"6652","Music from Salem - The Petrified Forest","Performances","","","4","0","03/20/2016","INACTIVE","03/20/2016",
"6521","Taking Better Pictures with Any Camera (Spring 2016)","Weekly Classes","","1316-15","0","0","03/19/2016","INACTIVE","03/19/2016",
"6658","Music From Salem Listening Club: Music About Nature","","","","0","0","03/19/2016","INACTIVE","03/19/2016",
"6526","Making Your Good Photos GREAT: Demystifying Photoshop Elements (Spring 2016)","Weekly Classes","","1316-16","0","0","03/19/2016","INACTIVE","03/19/2016",
"6284","HHOT Opera Auditions--Niskayuna March 19","Auditions","","4017-01","0","0","03/19/2016","INACTIVE","03/19/2016",
"6588","Community Dance March 19","Fundraising Events","","7016-17","0","0","03/19/2016","INACTIVE","03/19/2016",
"6299","HHOT Opera Auditions--Video Submissions","Auditions","","4017-01","0","0","03/18/2016","INACTIVE","03/18/2016",
"6498","CANCELED Puppet Club: Earth Day Parade (Spring 2016)","Weekly Classes","","2016-11","1","0","03/15/2016","INACTIVE","03/15/2016",
"5045","Bob Warren: Songs & Singers","Performances","","6016-06","103","0","03/12/2016","INACTIVE","03/12/2016",
"6659","CCS Drama Club PREVIEW of The Music Man","","","","9","0","03/11/2016","INACTIVE","03/11/2016",
"6613","Annual Irish Dance Ceili 2016","Dance Performances","","7016-16","1","0","03/09/2016","INACTIVE","03/09/2016",
"6641","Curiosity Forum: Engineered Wood, a presentation by Sue Van Hook","Curiosity Forum","","6016-01","0","0","03/06/2016","INACTIVE","03/06/2016",
"6227","Blues & Brews 2016","Fundraising Events","","7016-20","18","0","03/05/2016","INACTIVE","03/05/2016",
"6608","Curiosity Forum: Pairings – Musings on Art a talk by Leslie Parke","Curiosity Forum","","6016-01","0","0","02/28/2016","INACTIVE","02/28/2016",
"6618","Bluegrass Jam (Spring 2016) Session 2","Weekly Classes","","1216-08","0","0","02/21/2016","INACTIVE","02/21/2016",
"6619","Travels With a Masked Man by John Hadden","Performances","","6016-08","21","0","02/20/2016","INACTIVE","02/20/2016",
"6620","Curiosity Forum: Conversations with a Masked Man with John Hadden","Curiosity Forum","","","0","0","02/18/2016","INACTIVE","02/18/2016",
"6626","CANCELED Arts Around the World: Myths & Legends (Spring 2016)","Workshops - All Ages","","2016-18","4","0","02/15/2016","INACTIVE","02/15/2016",
"6520","CANCELLED Printmaking (Spring 2016)","Weekly Classes","","1316-14","0","0","02/10/2016","INACTIVE","02/10/2016",
"6621","Mixed Media, All ages","Weekly Classes","","1316-18","5","0","02/08/2016","INACTIVE","02/08/2016",
"5040","Florian Kitt","Performances","","6016-05","38","0","02/06/2016","INACTIVE","02/06/2016",
"3408","Yoga: Wednesday Continuing (Fall 2015)","Weekly Classes","","1416-12","13","0","02/03/2016","INACTIVE","02/03/2016",
"3468","Irish Step, Levels 2 & 3 (Fall 2015)","Weekly Classes","","1016-09","9","0","02/03/2016","INACTIVE","02/03/2016",
"3340","Irish Step Dance, Level 1 (Fall 2015)","Weekly Classes","","1016-08","9","0","02/03/2016","INACTIVE","02/03/2016",
"3398","Yoga: Supported Yoga (Fall 2015)","Weekly Classes","","1416-10","8","0","02/01/2016","INACTIVE","02/01/2016",
"3403","Yoga: Open Yoga, All Levels (Fall2015)","Weekly Classes","","1416-09","18","0","02/01/2016","INACTIVE","02/01/2016",
"3443","Modern Jazz for Teens and Adults (Fall 2015)","Weekly Classes","","1016-06","20","0","02/01/2016","INACTIVE","02/01/2016",
"3438","Hip Hop & Jazz, ages 8-12 (Fall2015)","Weekly Classes","","1016-05","12","0","02/01/2016","INACTIVE","02/01/2016",
"3295","Ballet for Adults & Teens (Fall 2015)","Weekly Classes","","1016-07","21","0","02/01/2016","INACTIVE","02/01/2016",
"6583","Winter Carnival of New Work (Sun Jan 31 2pm)","Performances","","3016-07","16","0","01/31/2016","INACTIVE","01/31/2016",
"3433","Teen/Adult Intermediate Tap (Fall 2015)","Weekly Classes","","1016-23","3","0","01/31/2016","INACTIVE","01/31/2016",
"3418","Tap B, ages 7-9 (Fall 2015)","Weekly Classes","","1016-20","10","0","01/31/2016","INACTIVE","01/31/2016",
"3413","Tap A, ages 4-6 (Fall 2015)","Weekly Classes","","1016-19","5","0","01/31/2016","INACTIVE","01/31/2016",
"3423","Pre-Teen Tap, Ages 9-12 (Fall 2015)","Weekly Classes","","1016-21","2","0","01/31/2016","INACTIVE","01/31/2016",
"6563","Winter Carnival of New Work (Sat Jan 30 8pm)","Performances","","3016-07","60","0","01/30/2016","INACTIVE","01/30/2016",
"6573","Winter Carnival of New Work (Sat Jan 30 2pm)","Performances","","3016-07","20","0","01/30/2016","INACTIVE","01/30/2016",
"3473","Pre-Flurry Contra Dance Camp Workshops (Fall 2015)","Workshops - All Ages","","1016-25","16","0","01/30/2016","INACTIVE","01/30/2016",
"6553","Winter Carnival of New Work (Fri Jan 29 8pm)","Performances","","3016-07","43","0","01/29/2016","INACTIVE","01/29/2016",
"3458","Irish Step, Level 4 (Fall 2015)","Weekly Classes","","1016-15","12","0","01/29/2016","INACTIVE","01/29/2016",
"3453","Irish Step, Intermediate (Fall 2015)","Weekly Classes","","1016-16","13","0","01/29/2016","INACTIVE","01/29/2016",
"3463","Irish Step, Boys' Mixed-level (Fall 2015)","Weekly Classes","","1016-14","6","0","01/29/2016","INACTIVE","01/29/2016",
"3448","Irish Step, Advanced (Fall 2015)","Weekly Classes","","1016-17","15","0","01/29/2016","INACTIVE","01/29/2016",
"3335","Tai Ji & Qi Gong, Beginner (Fall 2015)","Weekly Classes","","1116-04","16","0","01/28/2016","INACTIVE","01/28/2016",
"3315","Pre-Ballet, ages 3-4 (Fall 2015)","Weekly Classes","","1016-10","3","0","01/28/2016","INACTIVE","01/28/2016",
"3320","Intro to Ballet, ages 5-6 (Fall 2015)","Weekly Classes","","1016-11","6","0","01/28/2016","INACTIVE","01/28/2016",
"6603","Curiosity Forum: Lay Down Your Weary Tune with author W. B. Belcher","Curiosity Forum","","6016-01","0","0","01/28/2016","INACTIVE","01/28/2016",
"3393","Yoga: Gentle Evening Yoga (Fall 2015)","Weekly Classes","","1416-11","21","0","01/26/2016","INACTIVE","01/26/2016",
"3345","Tai Ji, Continuing (Fall 2015)","Weekly Classes","","1116-03","10","0","01/26/2016","INACTIVE","01/26/2016",
"3300","Karate 3, ages 9 to 15 (Fall 2015)","Weekly Classes","","1116-07","8","0","01/26/2016","INACTIVE","01/26/2016",
"3290","Karate 1/2, ages 5 to 8 (Fall 2015)","Weekly Classes","","1116-06","5","0","01/26/2016","INACTIVE","01/26/2016",
"6578","Winter Carnival of New Work (Sun Jan 24 2pm)","Performances","","3016-07","14","0","01/24/2016","INACTIVE","01/24/2016",
"6558","Winter Carnival of New Work (Sat Jan 23 8pm)","Performances","","3016-07","34","0","01/23/2016","INACTIVE","01/23/2016",
"6568","Winter Carnival of New Work (Sat Jan 23 2pm)","Performances","","3016-07","6","0","01/23/2016","INACTIVE","01/23/2016",
"5025","Winter Carnival - Saturday Dinner (Sat Jan 23 6pm)","Dinners","","7016-08","23","0","01/23/2016","INACTIVE","01/23/2016",
"4985","Winter Carnival of New Work (Fri Jan 22 8pm)","Performances","","3016-07","20","0","01/22/2016","INACTIVE","01/22/2016",
"6598","Curiosity Forum:Live to Air with author Jeff Diamond","Curiosity Forum","","6016-01","0","0","01/21/2016","INACTIVE","01/21/2016",
"6488","Bluegrass Jam (Spring 2016)","Weekly Classes","","1216-06","6","0","01/17/2016","INACTIVE","01/17/2016",
"6300","Winter Youth Theater Program--Hubbard Hall Hits!","Workshops - All Ages","","2016-10","18","0","01/15/2016","INACTIVE","01/15/2016",
"6301","SOLD OUT!  Hubbard Hall Hits! with the Youth Theater Program","Performances","","3016-09","59","0","01/15/2016","INACTIVE","01/15/2016",
"5566","20th Annual Holiday Breakfast (9am - SOLD OUT)","Fundraising Events","","7016-12","91","0","12/12/2015","INACTIVE","12/12/2015",
"5582","20th Annual Holiday Breakfast (11am - SOLD OUT)","Fundraising Events","","7016-12","94","0","12/12/2015","INACTIVE","12/12/2015",
"3346","Youth Chorale (Fall 2015)","Weekly Classes","","1216-01","13","0","12/09/2015","INACTIVE","12/09/2015",
"6281","Gyrokinesis® Refresher - December","Weekly Classes","","1416-14B","10","0","12/07/2015","INACTIVE","12/07/2015",
"6317","The Storycrafters - Presented at Hubbard Hall by the Cambridge Public Library","Literary","","6016-02","0","0","12/06/2015","INACTIVE","12/06/2015",
"5572","Showstoppers & Tree Toppers with the CCS Drama Club and Hubbard Hall Youth Chorale (Sat)","Performances","","7016-11","18","0","12/05/2015","INACTIVE","12/05/2015",
"6302","A Christmas Carol: A Storytelling Experience (Performance ONLY)","","","","0","0","12/05/2015","INACTIVE","12/05/2015",
"6307","A Christmas Carol: A Storytelling Experience (Performance and Intermission Tea)","","","","10","0","12/05/2015","INACTIVE","12/05/2015",
"6312","A Christmas Carol: A Storytelling Experience (4:30pm Victorian Tea ONLY)","","","","0","0","12/05/2015","INACTIVE","12/05/2015",
"5577","Showstoppers & Tree Toppers with the CCS Drama Club and Hubbard Hall Youth Chorale (Fri)","Performances","","7016-11","19","0","12/04/2015","INACTIVE","12/04/2015",
"4975","Wayward Home - A Musical Folktale (Sun 2pm)","Theater Performances","","3016-06","22","0","11/29/2015","INACTIVE","11/29/2015",
"4605","Wayward Home - A Musical Folktale (Sat 8pm)","Theater Performances","","3016-06","17","0","11/28/2015","INACTIVE","11/28/2015",
"4820","Wayward Home - A Musical Folktale (Sat 2pm)","Theater Performances","","3016-06","12","0","11/28/2015","INACTIVE","11/28/2015",
"4600","Wayward Home - A Musical Folktale","Theater Performances","","3016-06","26","0","11/27/2015","INACTIVE","11/27/2015",
"3351","Eenie Meenie Music (Fall 2015)??","Music Classes","","1217-02","4","0","11/23/2015","INACTIVE","11/23/2015",
"4925","Wayward Home - A Musical Folktale (Sun 2pm)","Theater Performances","","3016-06","8","0","11/22/2015","INACTIVE","11/22/2015",
"4710","Wayward Home - A Musical Folktale (Sat 8pm)","Theater Performances","","3016-06","21","0","11/21/2015","INACTIVE","11/21/2015",
"4815","Wayward Home - A Musical Folktale (Sat 2pm)","Theater Performances","","3016-06","7","0","11/21/2015","INACTIVE","11/21/2015",
"4595","Wayward Home - A Musical Folktale","Theater Performances","","3016-06","7","0","11/20/2015","INACTIVE","11/20/2015",
"3372","Egg Tempera (Fall 2015)","Visual Arts ","","3016-10","6","0","11/20/2015","INACTIVE","11/20/2015",
"3383","Puppet Club (Fall 2015)","Weekly Classes","","2016-07","7","0","11/17/2015","INACTIVE","11/17/2015",
"4875","Wayward Home - A Musical Folktale (Sun 2pm)","Theater Performances","","3016-06","23","0","11/15/2015","INACTIVE","11/15/2015",
"6318","Pizza Party Bread Oven Fundraiser!","","","7016-14","13","0","11/15/2015","INACTIVE","11/15/2015",
"4660","Wayward Home - A Musical Folktale (Sat 8pm)","Theater Performances","","3016-06","7","0","11/14/2015","INACTIVE","11/14/2015",
"4765","Wayward Home - A Musical Folktale (Sat 2pm)","Theater Performances","","3016-06","7","0","11/14/2015","INACTIVE","11/14/2015",
"4545","Wayward Home - A Musical Folktale","Theater Performances","","3016-06","16","0","11/13/2015","INACTIVE","11/13/2015",
"4825","Wayward Home - A Musical Folktale (Sun 2pm)","Theater Performances","","3016-06","10","0","11/08/2015","INACTIVE","11/08/2015",
"3356","Bluegrass Jam (Fall 2015)","Weekly Classes","","1216-03","11","0","11/08/2015","INACTIVE","11/08/2015",
"4610","Wayward Home - A Musical Folktale (Sat 8pm)","Theater Performances","","3016-06","8","0","11/07/2015","INACTIVE","11/07/2015",
"4715","Wayward Home - A Musical Folktale (Sat 2pm)","Theater Performances","","3016-06","16","0","11/07/2015","INACTIVE","11/07/2015",
"4980","Wayward Home - Opening Night Dinner","Dinners","","7016-07","23","0","11/06/2015","INACTIVE","11/06/2015",
"4495","Wayward Home - A Musical Folktale","Theater Performances","","3016-06","26","0","11/06/2015","INACTIVE","11/06/2015",
"6283","Pay What You Will - Wayward Home","Theater Performances","","3016-06","0","0","11/05/2015","INACTIVE","11/05/2015",
"6276","Gyrokinesis® Refresher - November","Weekly Classes","","1416-14A","10","0","11/02/2015","INACTIVE","11/02/2015",
"3428","Modern Tap for Teens (Fall 2015)","Weekly Classes","","1016-22","2","0","11/01/2015","INACTIVE","11/01/2015",
"6282","Hubbard Hall-oween Celebration","","","","1","0","10/31/2015","INACTIVE","10/31/2015",
"5587","Whispering Bones Storytelling - Friday, Oct  30","Performances","","7016-10","41","0","10/30/2015","INACTIVE","10/30/2015",
"3367","CANCELLED -- Skulls & Shadows (Fall 2015)","Weekly Classes","","3016-08","2","0","10/26/2015","INACTIVE","10/26/2015",
"3480","CANCELLED - Continuum Movement: The Regenerating Body","Weekly Classes","","1016-24","0","0","10/25/2015","INACTIVE","10/25/2015",
"6264","SOLD OUT The Immovable Feast - DinnerFest 2015","Dinners","","7016-05","9","0","10/24/2015","INACTIVE","10/24/2015",
"6254","Not Your Mother's Goose - DinnerFest 2015","Dinners","","7016-05","5","0","10/24/2015","INACTIVE","10/24/2015",
"3512","Community Family Dance Oct 24","Fundraising Events","","7016-14","0","0","10/24/2015","INACTIVE","10/24/2015",
"6259","A Good Meal is Like a Good Book - DinnerFest 2015","Dinners","","7016-05","2","0","10/24/2015","INACTIVE","10/24/2015",
"6265","Autumn Leaf Art FREE DEMO Morning","Workshops - All Ages","","2016-09","3","0","10/21/2015","INACTIVE","10/21/2015",
"6270","Autumn Leaf Art FREE DEMO Evening","Workshops - All Ages","","2016-09","0","0","10/21/2015","INACTIVE","10/21/2015",
"3357","Watercolor Painting: Paradise in Paint (Fall 2015)","Weekly Classes","","1316-05","5","0","10/19/2015","INACTIVE","10/19/2015",
"3377","The Magic of Drawing, Ages 8-10 (Fall 2015)","Weekly Classes","","1316-07","7","0","10/19/2015","INACTIVE","10/19/2015",
"3362","Art Adventures, ages 5 to 7 (Fall 2015)","Weekly Classes","","1316-06","2","0","10/19/2015","INACTIVE","10/19/2015",
"6249","SOLD OUT! - Here's Looking at Food, Kid - DinnerFest 2015","Dinners","","7016-05","7","0","10/17/2015","INACTIVE","10/17/2015",
"6271","An Irish Gaelic Musical Evening with Claire Nic Ruairi and Dylan Foley","Performances","","6016-07","54","0","10/13/2015","INACTIVE","10/13/2015",
"6244","SOLD OUT! For The Love of Lavash - DinnerFest 2015","Dinners","","7016-05","8","0","10/10/2015","INACTIVE","10/10/2015",
"3485","Gyrokinesis® - Monday Evenings 7-8pm (Fall 2015)","Weekly Classes","","1416-13","13","0","10/05/2015","INACTIVE","10/05/2015",
"4485","The Year of Magical Thinking (Sunday)","Performances","","3016-05","28","0","10/04/2015","INACTIVE","10/04/2015",
"4475","The Year of Magical Thinking (Saturday Matinee)","Performances","","3016-05","8","0","10/03/2015","INACTIVE","10/03/2015",
"4480","The Year of Magical Thinking (Saturday Evening)","Performances","","3016-05","44","0","10/03/2015","INACTIVE","10/03/2015",
"4470","The Year of Magical Thinking (Friday)","Performances","","3016-05","36","0","10/02/2015","INACTIVE","10/02/2015",
"4490","CANCELLED - Opening Night Dinner - Year of Magical Thinking","Dinners","","7016-06","4","0","10/02/2015","INACTIVE","10/02/2015",
"3479","Zumba®/Improv (Fall 2015) CANCELED","Weekly Classes","","1016-18","0","0","09/26/2015","INACTIVE","09/26/2015",
"3330","Foil Fencing, Continuing (Fall 2015) CANCELED","Weekly Classes","","1116-10","1","0","09/26/2015","INACTIVE","09/26/2015",
"3310","Foil Fencing, Beginner (Fall 2015) CANCELED","Weekly Classes","","1116-09","1","0","09/26/2015","INACTIVE","09/26/2015",
"3378","Stage Combat (Fall 2015) CANCELED","Weekly Classes","","2016-08","0","0","09/24/2015","INACTIVE","09/24/2015",
"3478","Body Beat (Fall 2015) CANCELED","Weekly Classes","","1016-13","2","0","09/24/2015","INACTIVE","09/24/2015",
"3325","Beginning Ballet, ages 7-9 (Fall 2015)","Weekly Classes","","1016-12","0","0","09/24/2015","INACTIVE","09/24/2015",
"3305","Women's Karate & Self-Defense (Fall 2015) CANCELED","Weekly Classes","","1116-08","0","0","09/23/2015","INACTIVE","09/23/2015",
"3285","Karate, ages 5 to 6 (Fall 2015)","Weekly Classes","","1116-05","1","0","09/22/2015","INACTIVE","09/22/2015",
"3501","John Sheldon's The Red Guitar","Performances","","3016-04","25","0","09/20/2015","INACTIVE","09/20/2015",
"3496","John Sheldon's The Red Guitar","Performances","","3016-04","58","0","09/19/2015","INACTIVE","09/19/2015",
"2606","Yoga Sundays: Discovering the Iyengar Roots of Anusara Yoga (Summer 2015) SORRY CANCELED","Workshops - All Ages","","1416-08","0","0","08/30/2015","INACTIVE","08/30/2015",
"3502","Hubbard Hall at the Farmers Market","Fundraising Events","","","0","0","08/30/2015","INACTIVE","08/30/2015",
"2589","The Freight Project - August 29 at 8pm","Performances","","6016-02","12","0","08/29/2015","INACTIVE","08/29/2015",
"2774","Art in the Garden: Garden Accessories CANCELED","Workshops - All Ages","","2016-06","11","0","08/27/2015","INACTIVE","08/27/2015",
"2646","Body Beat - Wednesday (Summer 2015) NO CLASS 8/26","Weekly Classes","","1016-05","4","0","08/26/2015","INACTIVE","08/26/2015",
"2846","Yoga: Gentle Evening Yoga (Summer 2015)","Weekly Classes","","1416-03","17","0","08/25/2015","INACTIVE","08/25/2015",
"3153","Yoga: Monday Beginner & Open (Summer 2015)","Weekly Classes","","1416-01","16","0","08/24/2015","INACTIVE","08/24/2015",
"2886","Opera: Rigoletto - August 23 at 2pm SOLD OUT","Performances","","4016-02","100","0","08/23/2015","INACTIVE","08/23/2015",
"2769","Art in the Garden: Mangia! Pizza Creations","Workshops - All Ages","","2016-06","8","0","08/23/2015","INACTIVE","08/23/2015",
"2922","Special Event: A Day at the Opera, August 22","Fundraising Events","","7016-04","17","0","08/22/2015","INACTIVE","08/22/2015",
"2881","Opera: Rigoletto - August 22 at 2pm","Performances","","4016-02","87","0","08/22/2015","INACTIVE","08/22/2015",
"2906","Opera: Old Maid and the Thief - August 22 at 8pm","Performances","","4016-02","32","0","08/22/2015","INACTIVE","08/22/2015",
"2901","Opera: Old Maid and the Thief - August 21 at 8pm","Performances","","4016-02","23","0","08/21/2015","INACTIVE","08/21/2015",
"2681","Tai Ji & Qi Gong, Beginner (Summer 2015)","Weekly Classes","","1116-02","11","0","08/20/2015","INACTIVE","08/20/2015",
"2876","Opera: Rigoletto - August 20 at 8pm","Performances","","4016-02","102","0","08/20/2015","INACTIVE","08/20/2015",
"2856","Yoga: Wednesday Continuing (Summer 2015)","Weekly Classes","","1416-04","12","0","08/19/2015","INACTIVE","08/19/2015",
"2896","Opera: Old Maid and the Thief - August 19 at 8pm","Performances","","4016-02","6","0","08/19/2015","INACTIVE","08/19/2015",
"2686","Tai Ji, Continuing (Summer 2015)","Weekly Classes","","1116-02","11","0","08/18/2015","INACTIVE","08/18/2015",
"2916","Opera: Old Maid and the Thief - August 16 at 2pm","Performances","","4016-02","12","0","08/16/2015","INACTIVE","08/16/2015",
"2927","Special Event: A Day at the Opera, August 15","Fundraising Events","","7016-04","27","0","08/15/2015","INACTIVE","08/15/2015",
"2871","Opera: Rigoletto - August 15 at 8pm","Performances","","4016-02","103","0","08/15/2015","INACTIVE","08/15/2015",
"2911","Opera: Old Maid and the Thief - August 15 at 2pm","Performances","","4016-02","20","0","08/15/2015","INACTIVE","08/15/2015",
"2866","Opera: Rigoletto - August 14 at 8pm","Performances","","4016-02","78","0","08/14/2015","INACTIVE","08/14/2015",
"2921","Opera: Old Maid and the Thief - August 13 at 8pm PWYW REHEARSAL","Performances","","4016-02","7","0","08/13/2015","INACTIVE","08/13/2015",
"2764","Art in the Garden: Dreams Dancing on the Breeze","Workshops - All Ages","","2016-06","9","0","08/13/2015","INACTIVE","08/13/2015",
"2891","Opera: Rigoletto - August 12 at 8pm PWYW REHEARSAL","Performances","","4016-02","23","0","08/12/2015","INACTIVE","08/12/2015",
"2795","Music from Salem Concert: Oboe Rhapsodies","Performances","","5016-04","9","0","08/08/2015","INACTIVE","08/08/2015",
"2676","Move. Voice. Power. for Teens (Summer Session B, 2015) CANCELED","Weekly Classes","","1016-07","0","0","08/06/2015","INACTIVE","08/06/2015",
"2636","Body Beat - Wednesday Mornings 9:30am (Summer Session B, 2015) CANCELED","Weekly Classes","","1016-02","0","0","08/05/2015","INACTIVE","08/05/2015",
"2800","Music from Salem Concert: Czech List","Performances","","5016-03","19","0","08/02/2015","INACTIVE","08/02/2015",
"2754","Art in the Garden: Clay Constructions (Session 2)","Workshops - All Ages","","2016-06","5","0","07/30/2015","INACTIVE","07/30/2015",
"2841","Shakespeare's ""Love's Labour's Lost"" July 26 (Summer 2015)","Shakespeare","","3016-02","1","0","07/26/2015","INACTIVE","07/26/2015",
"2594","MfS and HHOT Listening Club: Verdi's Rigoletto","Workshops - All Ages","","2016-05","0","0","07/26/2015","INACTIVE","07/26/2015",
"2759","Art in the Garden: Clay Constructions (Session 1)","Workshops - All Ages","","2016-06","7","0","07/26/2015","INACTIVE","07/26/2015",
"2831","Shakespeare's ""Love's Labour's Lost"" July 25 (Summer 2015)","Performances","","3016-02","0","0","07/25/2015","INACTIVE","07/25/2015",
"2942","Really Rosie at 7pm","Performances","","3016-03","98","0","07/25/2015","INACTIVE","07/25/2015",
